,srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
77,59.166.0.7,20780,149.171.126.4,80,tcp,FIN,1.082824,1684,10168,31,29,3,5,http,11554.9707,70955.20313,14,18,255,255,1727875728,3878545017,120,565,1,3924,8790.109249,7697.572440999999,1421927843,1421927844,83.267002,63.664588,0.000792,0.000522,0.00027,0,0,1,0,0,2,1,5,4,1,1,1,,0
78,59.166.0.5,55076,149.171.126.3,80,tcp,FIN,1.004782,1580,10168,31,29,3,5,http,11536.831059999999,76466.34375,12,18,255,255,1967875383,1968860307,132,565,1,3924,9524.496308,7674.267618000001,1421927844,1421927845,91.311543,59.071649,0.000695,0.00056,0.000135,0,0,1,0,0,1,1,3,1,1,1,1,,0
79,59.166.0.4,56499,149.171.126.7,80,tcp,FIN,1.110055,1684,10168,31,29,3,5,http,11271.51367,69214.59375,14,18,255,255,4177455708,2028933305,120,565,1,3924,8812.42274,7716.50365,1421927844,1421927845,85.358079,65.264176,0.000708,0.000559,0.000149,0,0,1,0,0,1,2,4,5,1,1,2,,0
80,59.166.0.1,60487,149.171.126.0,80,tcp,FIN,1.004793,1580,10168,31,29,3,5,http,11536.7041,76465.5,12,18,255,255,780392980,2931013363,132,565,1,3924,9528.919243,7675.831968,1421927845,1421927846,91.31245200000001,59.073703,0.000671,0.000536,0.000135,0,0,1,0,0,3,2,1,2,1,1,1,,0
81,59.166.0.8,39616,149.171.126.9,80,tcp,FIN,1.004731,1580,10168,31,29,3,5,http,11537.41602,76470.21875,12,18,255,255,2505777337,2511059703,132,565,1,0,9528.470803,7675.5483349999995,1421927845,1421927846,91.30754300000001,59.070589,0.000663,0.000526,0.00013700000000000002,0,0,1,0,0,1,1,7,7,1,1,4,,0
82,59.166.0.5,4501,149.171.126.6,80,tcp,FIN,1.0593700000000001,1684,10168,31,29,3,5,http,11810.79297,72526.125,14,18,255,255,3405777792,3406654550,120,565,1,3924,9013.040799,7890.977856,1421927846,1421927847,81.46046199999999,62.287176,0.000606,0.000484,0.000122,0,0,1,0,0,1,2,4,1,1,1,1,,0
83,59.166.0.1,55901,149.171.126.8,80,tcp,FIN,1.1766459999999999,18682,1087890,31,29,2,370,http,126658.3125,7386636.5,350,746,255,255,4129972148,1981453620,53,1458,1,524288,191.631892,116.33708999999999,1421927847,1421927848,3.370521,1.578674,0.000664,0.00053,0.000134,0,0,1,0,0,3,1,1,8,2,1,1,,0
84,59.166.0.4,59761,149.171.126.6,80,tcp,FIN,1.0057129999999999,1580,10168,31,29,3,5,http,11526.15137,76395.55469,12,18,255,255,1860390759,4006830153,132,565,1,3924,9529.446242,7674.807945999999,1421927847,1421927848,91.394361,59.127886,0.000671,0.000534,0.00013700000000000002,0,0,1,0,0,1,2,3,1,1,1,1,,0
85,59.166.0.1,36465,149.171.126.0,80,tcp,FIN,1.004726,1580,10168,31,29,3,5,http,11537.47363,76470.59375,12,18,255,255,1680391132,3826809547,132,565,1,3924,9524.305314,7674.604642,1421927847,1421927848,91.306818,59.069178,0.000687,0.000545,0.00014199999999999998,0,0,1,0,0,3,2,2,8,2,1,2,,0
86,175.45.176.3,40953,149.171.126.14,80,tcp,FIN,0.647698,526,268,254,252,2,1,http,5854.580566,2766.72168,10,6,255,255,3781027879,1974001698,53,45,0,0,3367.753437,140.22376599999998,1421927848,1421927849,64.027222,102.5,0.243123,0.135191,0.107932,0,1,0,0,0,1,1,2,1,1,1,1, Fuzzers,1
87,59.166.0.7,4719,149.171.126.3,80,tcp,FIN,0.004145,1058,822,31,29,2,2,http,1787213.5,1428226.75,8,10,255,255,1332907072,3483497232,132,82,1,82,34.420217,0.740831,1421927850,1421927850,0.5388569999999999,0.400111,0.000683,0.00054,0.000143,0,0,1,0,0,3,2,7,7,1,1,6,,0
88,59.166.0.7,10273,149.171.126.5,80,tcp,FIN,1.0089270000000001,1684,10168,31,29,3,5,http,12401.29395,76152.1875,14,18,255,255,1512907263,3659337325,120,565,1,3924,8766.04285,7676.374772,1421927850,1421927851,77.580387,59.316235,0.000697,0.000547,0.00015,0,0,1,0,0,3,1,3,2,1,1,1,,0
89,59.166.0.4,24865,149.171.126.7,80,tcp,FIN,1.133839,17954,1087890,31,29,2,370,http,126303.6484,7665511.5,336,746,255,255,1992907508,4143462170,53,1458,1,524288,210.989309,125.137368,1421927851,1421927852,3.383603,1.5212709999999998,0.000624,0.000488,0.000136,0,0,1,0,0,1,1,7,1,1,1,1,,0
90,59.166.0.6,2030,149.171.126.1,80,tcp,FIN,1.004744,1580,10168,31,29,3,5,http,11537.2666,76469.22656,12,18,255,255,1285423564,3431856420,132,565,1,0,9528.527897,7674.889164,1421927853,1421927854,91.307547,59.070003,0.0007,0.000547,0.000153,0,0,1,0,0,1,1,1,2,1,1,1,,0
91,59.166.0.7,26062,149.171.126.3,80,tcp,FIN,1.004903,1580,10168,31,29,3,5,http,11535.44238,76457.13281,12,18,255,255,3130810278,3136016156,132,565,1,3924,9528.426417,7674.598425,1421927853,1421927854,91.319361,59.080114,0.000679,0.000536,0.000143,0,0,1,0,0,3,2,5,1,1,1,1,,0
92,59.166.0.6,29144,149.171.126.3,80,tcp,FIN,0.004232,1058,822,31,29,2,2,http,1750472.5,1398865.75,8,10,255,255,2187520963,38975621,132,82,1,82,35.351084,0.748395,1421927855,1421927855,0.554571,0.409111,0.000701,0.000543,0.00015800000000000002,0,0,1,0,0,1,1,3,12,1,1,2,,0
93,59.166.0.0,12978,149.171.126.0,80,tcp,FIN,1.007342,1684,10168,31,29,3,5,http,12420.80664,76272.01563,14,18,255,255,3795004562,3791897551,120,565,1,3924,8774.733263,7683.261395,1421927854,1421927855,77.459695,59.22288199999999,0.000701,0.000546,0.000155,0,0,1,0,0,1,3,2,1,1,1,1,,0
94,59.166.0.5,15902,149.171.126.9,80,tcp,FIN,1.0048219999999999,1580,10168,31,29,3,5,http,11536.37109,76463.28906,12,18,255,255,1705424760,3851877468,132,565,1,0,9529.242053,7675.234302,1421927854,1421927855,91.315727,59.07365,0.000718,0.000562,0.000156,0,0,1,0,0,2,1,2,7,1,1,1,,0
95,175.45.176.0,64489,149.171.126.19,80,tcp,FIN,1.099546,1140,268,254,252,2,1,http,7464.899414,1629.763672,10,6,255,255,1883001404,1019260782,114,45,1,0,6576.074488,331.588687,1421927854,1421927855,117.70588899999998,203.464406,0.192752,0.082213,0.11053900000000001,0,1,1,0,0,1,1,1,2,1,1,1,Exploits,1
96,59.166.0.8,26373,149.171.126.2,80,tcp,FIN,1.21516,1580,10168,31,29,3,5,http,9539.484375,63227.88672,12,18,255,255,877944906,3024324776,132,565,1,0,9829.108991,7914.615242,1421927856,1421927857,110.43454299999999,71.44946999999999,0.000743,0.000512,0.000231,0,0,1,0,0,1,2,5,1,1,1,1,,0
97,59.166.0.2,37576,149.171.126.0,80,tcp,FIN,1.061956,1684,10168,31,29,3,5,http,11782.032229999999,72349.50781,14,18,255,255,2847520840,2844333688,120,565,1,3924,8779.280463,7688.297886,1421927856,1421927857,81.659767,62.437706000000006,0.00064,0.000508,0.000132,0,0,1,0,0,2,3,1,2,1,1,1,,0
98,175.45.176.3,43073,149.171.126.12,80,tcp,FIN,1.728113,1326,1778,62,252,3,2,http,5629.26123,7411.552245999999,12,10,255,255,90623000,789539028,111,178,0,0,8777.138697,339.46556200000003,1421927856,1421927858,151.110545,182.753328,0.17865799999999998,0.08332200000000001,0.095336,0,1,0,0,0,2,1,2,2,2,1,1,Exploits,1
99,175.45.176.3,36616,149.171.126.16,80,tcp,FIN,0.9772129999999999,2628,1072,62,252,2,2,http,19369.36914,7678.980956999999,10,8,255,255,2119944481,3433324166,263,134,0,0,5459.987117000001,172.686781,1421927857,1421927858,108.579222,123.59314099999999,0.219887,0.11141,0.108477,0,1,0,0,0,2,1,1,2,2,1,1,Exploits,1
100,59.166.0.2,9711,149.171.126.5,80,tcp,FIN,1.033831,1580,10168,31,29,3,5,http,11212.66406,74317.75781,12,18,255,255,1597939715,1627212617,132,565,1,3924,9527.40613,7678.317206999999,1421927857,1421927858,93.951183,60.782938,0.000647,0.0005139999999999999,0.000133,0,0,1,0,0,2,1,2,2,1,1,1,,0
101,59.166.0.7,51614,149.171.126.2,80,tcp,FIN,1.193101,1580,10168,31,29,3,5,http,9715.857422,64396.890629999994,12,18,255,255,1177939789,1179004689,132,565,1,3924,11143.496640000001,8974.211026,1421927857,1421927858,108.429088,70.150826,0.000664,0.00053,0.000134,0,0,1,0,0,2,2,2,2,2,1,1,,0
102,59.166.0.7,48100,149.171.126.8,80,tcp,FIN,1.103272,1580,10168,31,29,3,5,http,10506.92871,69640.125,12,18,255,255,3503325654,1359080992,132,565,1,3924,9576.822433,7710.178101,1421927857,1421927858,100.265271,64.865057,0.000695,0.000562,0.000133,0,0,1,0,0,2,1,1,2,2,1,1,,0
103,59.166.0.5,37421,149.171.126.0,80,tcp,FIN,0.004187,1058,822,31,29,2,2,http,1769285.875,1413900.125,8,10,255,255,1777940459,3928556218,132,82,1,82,34.15948,0.746682,1421927858,1421927858,0.543571,0.403667,0.0007030000000000001,0.000547,0.000156,0,0,1,0,0,2,3,1,8,1,1,1,,0
104,59.166.0.9,12663,149.171.126.4,80,tcp,FIN,1.0347620000000002,1580,10168,31,29,3,5,http,11202.57617,74250.89063,12,18,255,255,1477946083,1479083825,132,565,1,3924,9529.764204000001,7679.247115000001,1421927857,1421927858,94.034547,60.834531000000005,0.0007570000000000001,0.000571,0.00018600000000000002,0,0,1,0,0,1,1,2,1,1,1,1,,0
105,59.166.0.5,12510,149.171.126.3,80,tcp,FIN,1.101127,1580,10168,31,29,3,5,http,10527.39551,69775.78125,12,18,255,255,3807521536,1754985362,132,565,1,3924,10001.978159999999,8054.192098,1421927858,1421927859,100.069185,64.74106,0.000667,0.000525,0.00014199999999999998,0,0,1,0,0,1,3,2,4,1,1,1,,0
106,59.166.0.3,19272,149.171.126.4,80,tcp,FIN,1.137038,1684,10168,31,29,3,5,http,11004.030270000001,67572.0625,14,18,255,255,1957938499,1959584951,120,565,1,3924,8837.064599,7739.021417,1421927858,1421927859,87.42200000000001,66.852235,0.000682,0.0005480000000000001,0.000134,0,0,1,0,0,3,2,1,1,1,1,1,,0
107,59.166.0.4,28867,149.171.126.5,80,tcp,FIN,1.010365,1684,10168,31,29,3,5,http,12383.643559999999,76043.80469,14,18,255,255,2260036186,113151135,120,565,1,3924,8774.793096,7683.582983,1421927858,1421927859,77.68669200000001,59.401941,0.000657,0.000531,0.000126,0,0,1,0,0,1,1,3,2,1,1,1,,0
108,175.45.176.3,10071,149.171.126.19,80,tcp,FIN,0.568629,1122,268,254,252,2,1,http,14209.61621,3151.439453,10,6,255,255,3023853906,2464171722,112,45,1,0,3157.582061,153.46526599999999,1421927859,1421927859,63.077667000000005,98.31460200000001,0.164035,0.077046,0.086989,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
109,59.166.0.0,53877,149.171.126.0,80,tcp,FIN,1.08679,1580,10168,31,29,3,5,http,10666.27441,70696.27344,12,18,255,255,170457232,2316928906,132,565,1,3924,9563.741965000001,7701.5245079999995,1421927859,1421927860,98.76618,63.895297,0.000712,0.000566,0.000146,0,0,1,0,0,2,1,6,1,1,1,1,,0
110,59.166.0.3,51046,149.171.126.3,80,tcp,FIN,1.009263,1580,10168,31,29,3,5,http,11485.6084,76126.83594,12,18,255,255,1310455065,1311514236,132,565,1,3924,9549.585449,7690.925912000001,1421927860,1421927861,91.72063399999999,59.334472999999996,0.000742,0.000573,0.000169,0,0,1,0,0,3,3,4,5,2,1,2,,0
111,59.166.0.7,61091,149.171.126.4,80,tcp,FIN,1.136128,1684,10168,31,29,3,5,http,11012.84375,67626.1875,14,18,255,255,1070455899,3221059923,120,565,1,3924,8834.257937,7735.889936,1421927860,1421927861,87.36300200000001,66.79870600000001,0.000708,0.000545,0.00016299999999999998,0,0,1,0,0,3,2,1,2,1,1,1,,0
112,59.166.0.3,64230,149.171.126.3,80,tcp,FIN,1.005787,1580,10168,31,29,3,5,http,11525.30273,76389.92969,12,18,255,255,830455963,831461089,132,565,1,3924,9529.902643000001,7674.263956000001,1421927860,1421927861,91.398003,59.131765,0.000699,0.000541,0.00015800000000000002,0,0,1,0,0,3,3,4,5,2,1,2,,0
113,175.45.176.1,29015,149.171.126.11,80,tcp,FIN,1.239641,1370,4252,62,252,2,3,http,7957.142578,25155.67188,10,12,255,255,4231721025,3084251124,137,354,0,0,8383.082489,6027.1405460000005,1421927861,1421927862,137.737889,96.04281999999999,0.288758,0.18224100000000001,0.106517,0,1,0,0,0,1,1,1,2,1,1,1,Generic,1
114,59.166.0.7,48559,149.171.126.9,80,tcp,FIN,1.005944,1580,10168,31,29,3,5,http,11523.50391,76378.00781,12,18,255,255,3640036275,3636840006,132,565,1,3924,9528.635973999999,7674.566606999999,1421927861,1421927862,91.326364,59.14005699999999,0.000714,0.000558,0.000156,0,0,1,0,0,3,2,4,2,1,1,1,,0
115,59.166.0.0,26324,149.171.126.2,80,tcp,FIN,1.009785,1684,10168,31,29,3,5,http,12390.75586,76087.47656,14,18,255,255,62971982,64657053,120,565,1,3924,8765.771348999999,7675.223373999999,1421927862,1421927863,77.571387,59.365588,0.000755,0.000566,0.00018899999999999999,0,0,1,0,0,2,1,2,2,1,1,1,,0
116,59.166.0.1,63247,149.171.126.9,80,tcp,FIN,1.149657,18786,1087890,31,29,2,370,http,130355.3984,7560042.5,352,746,255,255,4115842230,1971495617,53,1458,1,524288,196.458314,116.685533,1421927862,1421927863,3.274353,1.5424120000000001,0.000718,0.000556,0.000162,0,0,1,0,0,1,2,1,2,1,1,1,,0
117,59.166.0.7,53296,149.171.126.6,80,tcp,FIN,1.111081,1580,10168,31,29,3,5,http,10433.08301,69150.67188,12,18,255,255,2388358535,243938990,132,565,1,3924,9586.112362,7719.281851999999,1421927862,1421927863,100.97218199999999,65.325177,0.0007070000000000001,0.000549,0.00015800000000000002,0,0,1,0,0,3,1,1,1,1,1,1,,0
118,59.166.0.0,48766,149.171.126.4,80,tcp,FIN,1.029795,1684,10168,31,29,3,5,http,12149.99023,74609.02344,14,18,255,255,422972599,424022494,120,565,1,3924,8767.648942,7676.796806,1421927863,1421927864,79.187536,60.542823999999996,0.000739,0.000563,0.000176,0,0,1,0,0,1,3,2,2,1,1,1,,0
119,59.166.0.1,21197,149.171.126.8,80,tcp,FIN,1.005724,1580,10168,31,29,3,5,http,11526.02539,76394.71875,12,18,255,255,2928364494,2929441143,132,565,1,3924,9529.835159999999,7674.776672,1421927863,1421927864,91.397273,59.127235,0.000718,0.000556,0.000162,0,0,1,0,0,2,3,2,3,1,1,1,,0
120,59.166.0.2,55560,149.171.126.0,80,tcp,FIN,1.005741,1580,10168,31,29,3,5,http,11525.83008,76393.42188,12,18,255,255,1142972101,3289396065,132,565,1,3924,9529.636029000001,7674.569955,1421927864,1421927865,91.399817,59.12811899999999,0.000739,0.000559,0.00018,0,0,1,0,0,1,1,2,2,1,1,1,,0
121,59.166.0.1,22603,149.171.126.7,80,tcp,FIN,1.025698,1684,10168,31,29,3,4,http,12198.52344,74907.03906,14,18,255,255,2160874042,2162042649,120,565,1,3924,8775.81438,7684.3701980000005,1421927865,1421927866,78.87107900000001,60.301823999999996,0.000695,0.000563,0.000132,0,0,1,0,0,2,2,2,1,1,1,1,,0
122,59.166.0.6,12523,149.171.126.8,80,tcp,FIN,1.006873,1580,10168,31,29,3,5,http,11512.87207,76307.53906,12,18,255,255,1802971859,3953587494,132,565,1,3924,9529.341563,7675.883312000001,1421927865,1421927866,91.414,59.195116000000006,0.000713,0.000552,0.000161,0,0,1,0,0,2,3,3,3,2,1,2,,0
123,59.166.0.5,15582,149.171.126.4,80,tcp,FIN,1.004646,1580,10168,31,29,3,5,http,11538.393559999999,76476.69531,12,18,255,255,1862973035,1864042151,132,565,1,3924,9528.231053,0.0,1421927865,1421927866,91.299362,59.063821,0.000711,0.000557,0.000154,0,0,1,0,0,1,3,4,1,1,1,1,,0
124,59.166.0.9,6233,149.171.126.7,80,tcp,FIN,0.005464,1042,824,31,29,2,2,http,1335285.5,1086383.625,8,10,255,255,2645070279,2646061988,130,82,1,83,42.030231,0.9405180000000001,1421927866,1421927866,0.729429,0.5418890000000001,0.0007599999999999999,0.000584,0.000176,0,0,1,0,0,1,2,2,2,1,1,1,,0
125,59.166.0.6,16394,149.171.126.8,80,tcp,FIN,1.035963,1580,10168,31,29,3,5,http,11189.58789,74164.80469,12,18,255,255,1922972147,4098272690,132,565,1,3924,9532.599565,7677.048001,1421927865,1421927866,94.143999,60.904474,0.000741,0.000582,0.00015900000000000002,0,0,1,0,0,2,3,3,3,2,1,2,,0
126,59.166.0.4,26414,149.171.126.4,80,tcp,FIN,1.477374,19098,1087890,31,29,2,370,http,103128.9297,5883044.0,358,746,255,255,2220875926,76537479,53,1458,1,524288,266.970934,159.19608,1421927866,1421927867,4.137302,1.982313,0.0007,0.0005480000000000001,0.000152,0,0,1,0,0,1,3,1,2,1,1,1,,0
127,59.166.0.6,58357,149.171.126.7,80,tcp,FIN,1.049087,1684,10168,31,29,3,5,http,11926.56055,73237.00781,14,18,255,255,135489988,136525159,120,565,1,3924,8780.193953,7688.822729,1421927866,1421927867,80.671613,61.678176,0.000708,0.000554,0.000154,0,0,1,0,0,1,1,2,2,1,1,1,,0
128,175.45.176.1,58050,149.171.126.18,80,tcp,FIN,0.8977229999999999,952,7292,62,252,2,4,http,7637.099609000001,59572.94141,10,12,255,255,2324321104,3464843503,95,608,0,0,5113.717918,4785.999227,1421927866,1421927867,99.73944399999999,73.383634,0.162999,0.090502,0.072497,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
129,175.45.176.0,1405,149.171.126.11,80,tcp,FIN,1.575753,912,2170,62,252,2,2,http,4168.166015999999,9915.259766,10,10,255,255,1072573829,2786642631,91,217,0,0,11898.170090000001,254.00735899999998,1421927865,1421927867,175.083667,167.564109,0.14813199999999999,0.067518,0.080614,0,1,0,0,0,1,1,1,2,1,1,1,DoS,1
130,59.166.0.4,63841,149.171.126.5,80,tcp,FIN,1.0181069999999999,1684,10168,31,29,3,5,http,12289.47363,75465.53906,14,18,255,255,3065069423,3062999262,120,565,1,3924,8770.214168,7682.141720999999,1421927867,1421927868,78.288538,59.82465,0.001341,0.001084,0.00025699999999999996,0,0,1,0,0,3,1,3,8,2,1,2,,0
131,59.166.0.4,12035,149.171.126.4,80,tcp,FIN,0.017573,1058,822,31,29,2,2,http,421555.7813,336880.4375,8,10,255,255,3780880572,3789277622,132,82,1,82,137.658152,2.743663,1421927868,1421927868,2.445,1.742111,0.002065,0.0018899999999999998,0.000175,0,0,1,0,0,3,2,1,8,2,1,1,,0
132,59.166.0.7,3677,149.171.126.8,80,tcp,FIN,1.0126819999999999,1684,10168,31,29,3,5,http,12355.31055,75869.82031,14,18,255,255,3665070070,1516613370,120,565,1,3924,8766.574348,7676.010044,1421927868,1421927869,77.870846,59.536353000000005,0.000705,0.00056,0.000145,0,0,1,0,0,1,1,2,1,1,1,1,,0
133,59.166.0.8,27570,149.171.126.6,80,tcp,FIN,1.262944,1684,10168,31,29,3,5,http,9907.010742,60835.63672,14,18,255,255,3360875862,3366114236,120,565,1,3924,9399.290012000001,8227.580262000001,1421927867,1421927869,97.124618,74.257235,0.0007019999999999999,0.0005679999999999999,0.000134,0,0,1,0,0,1,1,3,5,1,1,1,,0
134,59.166.0.9,13474,149.171.126.1,80,tcp,FIN,1.090537,1684,10168,31,29,3,5,http,11473.24707,70453.36719,14,18,255,255,1875488315,4026043318,120,565,1,3924,8796.065365999999,7701.993394,1421927869,1421927870,83.856613,64.12064699999999,0.000605,0.00048300000000000003,0.000122,0,0,1,0,0,1,1,4,6,1,1,3,,0
135,59.166.0.1,14381,149.171.126.2,80,tcp,FIN,1.160975,1684,10168,31,29,3,5,http,10777.14844,66178.85938,14,18,255,255,688009687,753768085,120,565,1,3924,8844.115984,7744.4187569999995,1421927870,1421927871,89.280538,68.261059,0.000662,0.000536,0.000126,0,0,1,0,0,1,1,1,4,1,1,1,,0
136,59.166.0.4,29804,149.171.126.4,80,tcp,FIN,1.1499709999999999,1684,10168,31,29,3,5,http,10880.27441,66812.11719,14,18,255,255,268005026,269042459,120,565,1,3924,9004.696098,7884.037189,1421927869,1421927871,88.43284399999999,67.608941,0.000779,0.000615,0.000164,0,0,1,0,0,3,2,1,1,1,1,1,,0
137,59.166.0.8,56462,149.171.126.4,80,tcp,FIN,1.201981,1684,10168,31,29,3,5,http,10409.48242,63921.14453,14,18,255,255,2353392176,209033935,120,565,1,3924,10337.25275,9050.043989,1421927869,1421927871,92.433538,70.670647,0.0007610000000000001,0.000576,0.000185,0,0,1,0,0,1,2,1,2,1,1,1,,0
138,59.166.0.0,53018,149.171.126.1,80,tcp,FIN,1.1579959999999998,1684,10168,31,29,3,5,http,10804.87305,66349.10156,14,18,255,255,388005106,396791282,120,565,1,3924,8834.226121,7736.578629000001,1421927870,1421927871,89.050075,68.085588,0.000705,0.000538,0.000167,0,0,1,0,0,3,1,2,2,2,1,1,,0
139,59.166.0.0,45666,149.171.126.8,80,tcp,FIN,1.37791,1684,10168,31,29,3,5,http,9080.418945,55759.80859,14,18,255,255,2773391396,2809171211,120,565,1,3924,9261.129368,8108.083184,1421927870,1421927871,105.965923,81.01899999999999,0.000739,0.000582,0.000157,0,0,1,0,0,3,3,2,2,2,1,1,,0
140,59.166.0.4,43140,149.171.126.0,80,tcp,FIN,1.091888,1684,10168,31,29,3,5,http,11459.05078,70366.19531,14,18,255,255,568004218,2714461491,120,565,1,3924,8796.354906,7701.928054000001,1421927870,1421927871,83.96400200000001,64.19552900000001,0.0007099999999999999,0.000559,0.000151,0,0,1,0,0,2,1,1,3,1,1,1,,0
141,59.166.0.4,58406,149.171.126.2,80,tcp,FIN,1.012973,1684,10168,31,29,3,5,http,12351.76074,75848.02344,14,18,255,255,3257586162,3258608377,120,565,1,3924,8765.406744,7675.511852,1421927871,1421927872,77.891231,59.55188199999999,0.000743,0.000586,0.000157,0,0,1,0,0,2,2,7,1,1,1,1,,0
142,59.166.0.6,15892,149.171.126.2,80,tcp,FIN,0.004399,1058,822,31,29,2,2,http,1684019.0,1345760.375,8,10,255,255,1948006380,1949075216,132,82,1,82,36.482269,0.722228,1421927872,1421927872,0.562571,0.42822200000000005,0.0006799999999999999,0.00054,0.00014,0,0,1,0,0,1,2,7,5,1,1,4,,0
143,175.45.176.0,1619,149.171.126.16,80,tcp,FIN,1.191017,846,8030,62,252,2,4,http,5118.314941,49443.45703,10,12,255,255,2754518386,1551488637,85,669,0,0,6521.7314719999995,7023.073314,1421927872,1421927873,132.265444,93.454453,0.383709,0.163008,0.220701,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
144,175.45.176.1,54741,149.171.126.19,80,tcp,FIN,5.887725,3390,154478,62,252,8,56,http,4485.26416,208119.7813,38,118,255,255,2344325972,1286979061,89,1309,1,109,12568.558659999999,7866.2565939999995,1421927868,1421927874,159.127701,49.340365999999996,0.254188,0.11420799999999999,0.13998,0,1,1,0,0,1,2,2,2,1,1,1,Exploits,1
145,175.45.176.3,54970,149.171.126.19,80,tcp,FIN,1.959022,844,1310,62,252,2,2,http,3103.589355,4814.646973,10,10,255,255,292431327,839530352,84,131,0,0,13162.21234,454.55309400000004,1421927872,1421927874,217.650222,207.08467199999998,0.17893399999999998,0.095259,0.083675,0,1,0,0,0,1,2,2,2,1,1,1,Exploits,1
146,59.166.0.0,1640,149.171.126.8,80,tcp,FIN,1.012293,1684,10168,31,29,3,5,http,12360.05762,75898.97656,14,18,255,255,2605907993,2611171101,120,565,1,3924,8775.187329,7683.531736,1421927873,1421927874,77.841459,59.516234999999995,0.000646,0.000513,0.000133,0,0,1,0,0,3,3,3,2,1,1,1,,0
147,59.166.0.1,65012,149.171.126.4,80,tcp,FIN,1.022921,1684,10168,31,29,3,5,http,12231.63867,75110.39844,14,18,255,255,2185907144,2191748850,120,565,1,3924,8766.495641,7676.028778,1421927873,1421927874,78.656846,60.139647,0.000667,0.000543,0.000124,0,0,1,0,0,2,2,2,3,2,1,1,,0
148,59.166.0.1,1733,149.171.126.8,80,tcp,FIN,1.019749,1684,10168,31,29,3,5,http,12269.68555,75344.03125,14,18,255,255,4277585994,2131008273,120,565,1,3924,8769.332605,7682.84963,1421927873,1421927874,78.41069499999999,59.755646,0.005685,0.003899,0.001786,0,0,1,0,0,2,3,3,3,2,1,1,,0
149,59.166.0.3,11476,149.171.126.5,80,tcp,FIN,1.0299180000000001,1684,10168,31,29,3,5,http,12148.54004,74600.11719,14,18,255,255,820520657,821588906,120,565,1,3924,8768.307149,7677.484559999999,1421927874,1421927875,79.196536,60.547881999999994,0.000735,0.0006,0.000135,0,0,1,0,0,1,2,4,1,1,1,1,,0
150,59.166.0.9,10445,149.171.126.5,80,tcp,FIN,1.004802,1580,10168,31,29,3,5,http,11536.60156,76464.82031,12,18,255,255,760521333,2906911523,132,565,1,3924,9524.67708,7674.221914,1421927874,1421927875,91.313183,59.072763,0.000727,0.0005610000000000001,0.000166,0,0,1,0,0,1,2,4,2,1,1,1,,0
151,59.166.0.0,46036,149.171.126.7,80,tcp,FIN,0.004431,1058,822,31,29,2,2,http,1671857.375,1336041.5,8,10,255,255,1780521401,1781655783,132,82,1,82,36.175606,0.74657,1421927876,1421927876,0.573571,0.418444,0.000817,0.000661,0.000156,0,0,1,0,0,2,2,5,12,1,1,5,,0
152,59.166.0.2,7304,149.171.126.5,80,tcp,FIN,9.375982,19202,1087890,31,29,2,370,http,16338.768559999999,926991.5,360,746,255,255,2705069734,560569760,53,1458,1,524288,1666.356986,1131.1097439999999,1421927866,1421927876,26.116009,12.584489999999999,0.000667,0.000535,0.000132,0,0,1,0,0,1,3,2,2,1,1,1,,0
