srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
78,59.166.0.4,40460,149.171.126.1,80,tcp,FIN,26.295465000000004,1052,824,31,29,2,2,http,280.200409,225.74233999999998,8,10,255,255,3583814558,1439513866,132,82,0,0,313621.1946,8255.1415,1421927417,1421927443,3756.384,2921.651,0.000759,0.000594,0.000165,0,0,0,0,0,5,2,3,8,5,1,1,,0
79,59.166.0.1,42173,149.171.126.5,80,tcp,FIN,28.563492,1052,824,31,29,2,2,http,257.95166,207.817734,8,10,255,255,2268009183,119520435,132,82,0,0,339798.1576,8942.775,1421927415,1421927443,4080.4331429999997,3173.656,0.000712,0.00058,0.000132,0,0,0,0,0,7,4,10,8,6,1,3,,0
80,59.166.0.7,14584,149.171.126.3,80,tcp,FIN,28.305146999999998,1052,824,31,29,2,2,http,260.306,209.714508,8,10,255,255,2448011958,299570376,132,82,0,0,336356.8547,8893.134,1421927415,1421927443,4043.4240000000004,3144.95225,0.000731,0.000571,0.00016,0,0,0,0,0,4,4,6,9,4,1,4,,0
81,59.166.0.1,50815,149.171.126.0,80,tcp,FIN,27.092768,1052,824,31,29,2,2,http,271.954498,219.09906,8,10,255,255,958428266,959471661,132,82,1,3924,322899.4759,8505.957,1421927416,1421927443,3870.3162859999998,3010.2459999999996,0.000665,0.000544,0.000121,0,0,2,0,0,7,8,16,8,6,2,2,,0
82,59.166.0.9,30773,149.171.126.7,80,tcp,FIN,3.575787,1052,824,31,29,2,2,http,2060.525391,1660.054077,8,10,255,255,146043432,2296747079,132,82,0,0,39793.09915,1121.16125,1421927440,1421927443,510.654875,397.249437,0.000683,0.000534,0.000149,0,0,0,0,0,3,3,4,6,2,1,1,,0
83,59.166.0.2,20120,149.171.126.2,80,tcp,FIN,7.790827,1052,824,31,29,2,2,http,945.7276,761.921692,8,10,255,255,1921009818,1922096074,132,82,0,0,90117.16308,2443.36325,1421927436,1421927443,1112.860679,865.5906869999999,0.000648,0.0005059999999999999,0.00014199999999999998,0,0,0,0,0,2,10,7,7,2,1,1,,0
84,59.166.0.6,29826,149.171.126.6,80,tcp,FIN,7.260025,1052,824,31,29,2,2,http,1014.872559,817.6280519999999,8,10,255,255,73526959,74660910,132,82,0,0,84177.25563,2279.2045,1421927436,1421927443,1037.088571,806.607687,0.0007059999999999999,0.000549,0.000157,0,0,0,0,0,5,6,7,4,4,1,1,,0
85,59.166.0.1,59390,149.171.126.6,80,tcp,FIN,11.131927000000001,1052,824,31,29,2,2,http,661.880066,533.241028,8,10,255,255,1968494070,1969579249,132,82,0,0,131736.2045,3496.849,1421927432,1421927443,1590.107107,1236.82175,0.000664,0.000526,0.000138,0,0,0,0,0,7,6,7,8,6,1,1,,0
86,59.166.0.4,29776,149.171.126.9,80,tcp,FIN,14.398532999999999,1052,824,31,29,2,2,http,511.718811,412.264221,8,10,255,255,4285558346,4282546346,132,82,0,0,171479.3301,4516.8105,1421927429,1421927443,2056.804786,1599.7765,0.000682,0.00054,0.00014199999999999998,0,0,0,0,0,5,4,3,8,5,1,1,,0
87,59.166.0.6,62669,149.171.126.2,80,tcp,FIN,20.481709,1052,824,31,29,2,2,http,359.73562599999997,289.81958,8,10,255,255,2768847448,624496421,132,82,0,0,244019.1504,6428.6545,1421927423,1421927443,2925.856786,2275.685,0.000679,0.000535,0.000144,0,0,0,0,0,5,10,7,4,4,1,1,,0
88,59.166.0.8,18211,149.171.126.8,80,tcp,FIN,20.632901999999998,1052,824,31,29,2,2,http,357.09954799999997,287.695831,8,10,255,255,563462364,564587033,132,82,0,0,245248.7681,6483.0755,1421927423,1421927443,2947.409643,2292.48175,0.000698,0.000559,0.000139,0,0,0,0,0,4,6,5,3,3,1,1,,0
89,59.166.0.7,4567,149.171.126.4,80,tcp,FIN,26.933259999999997,1052,824,31,29,2,2,http,273.565094,220.396637,8,10,255,255,3228011419,1079478935,132,82,0,0,321056.4199,8462.687,1421927416,1421927443,3847.441143,2992.5195,0.000722,0.0005780000000000001,0.000144,0,0,0,0,0,4,4,5,9,4,1,1,,0
90,59.166.0.3,30565,149.171.126.0,80,tcp,FIN,0.011614,1052,824,31,29,2,2,http,634406.75,511107.25,8,10,255,255,2368139688,230578200,132,82,1,83,92.267054,1.533893,1421927443,1421927443,1.604429,0.702778,0.0069299999999999995,0.005287,0.001643,0,0,1,0,0,9,8,16,10,8,1,1,,0
91,59.166.0.9,11424,149.171.126.0,80,tcp,FIN,2.93372,1052,824,31,29,2,2,http,2511.487061,2023.3696289999998,8,10,255,255,566044329,567142797,132,82,0,0,31648.13358,920.4445,1421927440,1421927443,419.042,325.901437,0.000758,0.000599,0.00015900000000000002,0,0,0,0,0,3,8,16,6,2,1,5,,0
92,59.166.0.6,10412,149.171.126.8,80,tcp,FIN,15.562954999999999,1052,824,31,29,2,2,http,473.431946,381.418579,8,10,255,255,1475977800,3626662685,132,82,0,0,184501.5881,4858.7395,1421927428,1421927443,2222.989786,1729.152875,0.0007160000000000001,0.0005740000000000001,0.00014199999999999998,0,0,0,0,0,5,6,5,4,4,1,1,,0
93,59.166.0.0,52076,149.171.126.2,80,tcp,FIN,16.445951,1034,824,31,29,2,2,http,440.22991900000005,360.93987999999996,8,10,255,255,3201364282,3206700474,129,82,0,0,192916.2565,5118.1885,1421927427,1421927443,2348.837214,1827.26375,0.00086,0.0005639999999999999,0.000296,0,0,0,0,0,6,10,7,7,6,1,2,,0
94,59.166.0.3,27391,149.171.126.5,80,tcp,FIN,16.554028,1052,824,31,29,2,2,http,445.088074,358.583435,8,10,255,255,3085558866,3086608610,132,82,0,0,195128.4209,5157.865,1421927427,1421927443,2364.7005,1839.2745,0.0007,0.000545,0.000155,0,0,0,0,0,9,4,10,10,8,1,1,,0
95,59.166.0.5,15794,149.171.126.6,80,tcp,FIN,24.73114,1052,824,31,29,2,2,http,297.923981,240.02128599999998,8,10,255,255,2576332646,2581602575,132,82,0,0,290773.3468,7715.995,1421927419,1421927443,3532.862571,2747.84275,0.0007019999999999999,0.000553,0.000149,0,0,0,0,0,6,6,7,4,4,1,2,,0
96,59.166.0.6,27412,149.171.126.9,80,tcp,FIN,23.828184,1052,824,31,29,2,2,http,309.213654,249.11676,8,10,255,255,850945223,851993626,132,82,0,0,282413.1156,7425.7635,1421927419,1421927443,3403.7315,2647.511,0.00074,0.0005809999999999999,0.00015900000000000002,0,0,0,0,0,5,4,3,4,4,1,1,,0
97,59.166.0.1,1736,149.171.126.2,80,tcp,FIN,25.450432,1052,824,31,29,2,2,http,289.503937,233.237686,8,10,255,255,4248010975,2099587526,132,82,0,0,300542.2876,7964.7895,1421927418,1421927443,3635.276857,2827.762,0.0007030000000000001,0.000563,0.00014,0,0,0,0,0,7,10,7,8,6,1,1,,0
98,59.166.0.8,38983,149.171.126.0,80,tcp,FIN,24.954138,1052,824,31,29,2,2,http,295.261658,237.87638900000002,8,10,255,255,2336333338,192049484,132,82,0,0,295585.1203,7780.0345,1421927418,1421927443,3564.727571,2772.62025,0.0006940000000000001,0.00055,0.000144,0,0,0,0,0,4,8,16,3,3,1,1,,0
99,59.166.0.4,43054,149.171.126.7,80,tcp,FIN,28.791165999999997,1052,824,31,29,2,2,http,255.911835,206.17434699999998,8,10,255,255,2203815284,59519425,132,82,0,0,340908.0257,9040.56,1421927415,1421927443,4112.869857,3198.95025,0.0007740000000000001,0.000607,0.000167,0,0,0,0,0,5,3,4,8,5,1,1,,0
100,175.45.176.1,13377,149.171.126.12,80,tcp,FIN,0.187885,842,5084,62,252,2,3,http,32275.0625,194842.5938,10,10,255,255,114736493,263943961,84,508,1,2076,1103.263956,1668.9598019999999,1421927443,1421927443,20.876110999999998,19.461111,0.054717999999999996,0.009946,0.044772,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
101,59.166.0.6,45559,149.171.126.2,80,tcp,FIN,14.31095,1052,824,31,29,2,2,http,514.850525,414.787262,8,10,255,255,2433881987,2439158866,132,82,0,0,165838.7521,4471.2085,1421927429,1421927444,2044.2575,1590.04825,0.000643,0.0005110000000000001,0.000132,0,0,0,0,0,5,10,9,3,1,1,2,,0
102,59.166.0.9,33601,149.171.126.6,80,tcp,FIN,1.8098009999999998,1052,824,31,29,2,2,http,4071.165771,3279.918701,8,10,255,255,3491429584,1347192447,132,82,0,0,17065.442430000003,542.863313,1421927442,1421927444,258.374295,201.02599999999998,0.000708,0.000559,0.000149,0,0,0,0,0,3,6,4,1,1,1,1,,0
103,59.166.0.5,60805,149.171.126.8,80,tcp,FIN,9.713099,1052,824,31,29,2,2,http,758.5632929999999,611.133484,8,10,255,255,961010601,3111709587,132,82,0,0,113952.576,3015.77725,1421927434,1421927444,1387.53425,1079.1725,0.0006929999999999999,0.000542,0.000151,0,0,0,0,0,6,6,6,3,2,1,1,,0
104,59.166.0.1,34963,149.171.126.2,80,tcp,FIN,13.951939000000001,1052,824,31,29,2,2,http,528.0986330000001,425.46060199999994,8,10,255,255,528494237,2679199845,132,82,0,0,160490.5777,4287.786,1421927430,1421927444,1992.975071,1550.15575,0.000665,0.000532,0.000133,0,0,0,0,0,7,10,9,2,1,1,1,,0
105,59.166.0.8,63383,149.171.126.9,80,tcp,FIN,13.646975,1052,824,31,29,2,2,http,539.899902,434.96820099999997,8,10,255,255,2853881049,2859152753,132,82,0,0,157377.7411,4244.6995,1421927430,1421927444,1949.4039289999998,1516.2715,0.00066,0.000526,0.000134,0,0,0,0,0,4,4,5,2,1,1,1,,0
106,59.166.0.5,25317,149.171.126.2,80,tcp,FIN,15.408968,1052,824,31,29,2,2,http,478.163116,385.230225,8,10,255,255,1775983720,3922469282,132,82,0,0,178815.8087,4820.840999999999,1421927428,1421927444,2201.1185,1712.0485,0.000699,0.0005269999999999999,0.000172,0,0,0,0,0,6,10,9,3,2,1,1,,0
107,59.166.0.3,46973,149.171.126.0,80,tcp,FIN,9.107625,1052,824,31,29,2,2,http,808.992493,651.7615969999999,8,10,255,255,1321010537,3471848497,132,82,0,0,102429.3194,2796.9915,1421927435,1421927444,1300.791393,1011.8969999999999,0.000704,0.000544,0.00016,0,0,0,0,0,9,8,4,7,1,1,1,,0
108,59.166.0.7,64299,149.171.126.7,80,tcp,FIN,9.993944,1052,824,31,29,2,2,http,737.24646,593.959717,8,10,255,255,2866397346,2871689688,132,82,0,0,114291.1734,3083.2275,1421927434,1421927444,1420.823107,1110.37775,0.000681,0.000539,0.00014199999999999998,0,0,0,0,0,2,1,7,13,2,1,1,,0
109,59.166.0.6,50692,149.171.126.3,80,tcp,FIN,0.055553,1052,824,31,29,2,2,http,132630.0938,106852.9141,8,10,255,255,2428138543,2453382033,132,82,1,83,609.496209,4.0982,1421927444,1421927444,7.8839999999999995,1.606444,0.05088,0.041092000000000004,0.009788,0,0,1,0,0,2,2,3,13,2,1,1,,0
110,59.166.0.7,59949,149.171.126.2,80,tcp,FIN,18.952354,1052,824,31,29,2,2,http,388.76437400000003,313.206482,8,10,255,255,3968847810,3974132981,132,82,0,0,220796.3611,5909.3585,1421927425,1421927444,2707.4190710000003,2105.756,0.000683,0.000546,0.00013700000000000002,0,0,0,0,0,2,2,12,13,2,1,1,,0
111,59.166.0.0,8558,149.171.126.1,80,tcp,FIN,6.979913000000001,1052,824,31,29,2,2,http,1055.600464,850.4403689999999,8,10,255,255,2583108353,2579969313,132,82,0,0,77563.32699,2159.65975,1421927437,1421927444,996.9688570000001,775.48475,0.000688,0.000545,0.000143,0,0,0,0,0,2,1,5,6,2,1,1,,0
112,59.166.0.0,2513,149.171.126.2,80,tcp,FIN,10.814903,1052,824,31,29,2,2,http,681.282104,548.872253,8,10,255,255,2390590428,242089581,132,82,0,0,123661.9907,3370.47825,1421927433,1421927444,1544.8310000000001,1201.59725,0.000664,0.000523,0.00014099999999999998,0,0,0,0,0,2,2,12,6,2,1,3,,0
113,59.166.0.4,5706,149.171.126.4,80,tcp,FIN,1.7077060000000002,1052,824,31,29,2,2,http,4314.560059,3476.008301,8,10,255,255,3611430989,3612582114,132,82,0,0,15258.77825,483.833625,1421927442,1421927444,243.65956200000002,189.68400000000003,0.000697,0.000542,0.000155,0,0,0,0,0,1,1,5,6,1,1,1,,0
114,59.166.0.5,51626,149.171.126.3,80,tcp,FIN,27.7742,1052,824,31,29,2,2,http,265.282166,213.72352599999996,8,10,255,255,3048009690,3049103085,132,82,0,0,327160.3462,8681.845,1421927416,1421927444,3967.572143,3085.95875,0.000724,0.0005610000000000001,0.00016299999999999998,0,0,0,0,0,2,2,3,7,2,1,1,,0
115,59.166.0.6,17431,149.171.126.6,80,tcp,FIN,22.784115,1052,824,31,29,2,2,http,323.38320899999997,260.53241,8,10,255,255,3776331268,1632027115,132,82,0,0,267418.9806,7143.1905,1421927421,1421927444,3250.7149289999998,2531.5075,0.000674,0.000535,0.000139,0,0,0,0,0,2,2,6,13,2,1,1,,0
116,59.166.0.8,26731,149.171.126.0,80,tcp,FIN,27.833111,1052,824,31,29,2,2,http,264.720673,213.271164,8,10,255,255,2923815486,779539727,132,82,0,0,331429.8932,8713.016,1421927416,1421927444,3976.003857,3092.4995,0.000766,0.000603,0.00016299999999999998,0,0,0,0,0,1,1,5,6,1,1,1,,0
117,59.166.0.5,5686,149.171.126.6,80,tcp,FIN,12.497994,1052,824,31,29,2,2,http,589.534607,474.956207,8,10,255,255,1368494083,1369547284,132,82,0,0,143930.3884,3912.00825,1421927431,1421927444,1785.2655710000001,1388.605,0.000682,0.000544,0.000138,0,0,0,0,0,2,2,6,7,2,1,1,,0
118,59.166.0.8,27163,149.171.126.9,80,tcp,FIN,29.643117999999998,1580,10168,31,29,3,5,http,391.051971,2591.900146,12,18,255,255,2868011906,2864953943,132,565,0,0,261803.7385,210834.5863,1421927416,1421927445,2694.7113640000002,1743.6804710000001,0.000712,0.0005480000000000001,0.000164,0,0,0,0,0,2,2,9,10,2,1,1,,0
119,59.166.0.8,21612,149.171.126.0,80,tcp,FIN,28.208326,1580,10168,31,29,3,5,http,410.942505,2723.7348629999997,12,18,255,255,1678429761,3829101116,132,565,0,0,246719.4065,198635.5835,1421927417,1421927445,2564.358182,1659.278743,0.000737,0.000582,0.000155,0,0,0,0,0,2,1,5,10,2,1,1,,0
120,59.166.0.9,36859,149.171.126.9,80,tcp,FIN,0.139373,1052,824,31,29,2,2,http,52865.33203,42590.74609,8,10,255,255,3028139513,1053592325,132,82,1,83,1160.563431,28.632262,1421927445,1421927445,19.858570999999998,15.431,0.0016879999999999998,0.000493,0.0011949999999999999,0,0,1,0,0,1,2,9,9,1,1,1,,0
121,59.166.0.2,49350,149.171.126.2,80,tcp,FIN,28.363314000000003,1580,10168,31,29,3,5,http,408.69696,2708.851318,12,18,255,255,2156332707,2157367247,132,565,0,0,239549.4754,194161.8828,1421927418,1421927446,2578.193682,1668.396309,0.0007019999999999999,0.0005610000000000001,0.00014099999999999998,0,0,0,0,0,1,1,4,7,1,1,1,,0
122,59.166.0.4,43714,149.171.126.0,80,tcp,FIN,0.119112,1052,824,31,29,2,2,http,61857.74609,49835.44922,8,10,255,255,3748139232,4142204836,132,82,1,83,996.591439,24.16899,1421927446,1421927446,16.953714,13.172776999999998,0.000711,0.000553,0.00015800000000000002,0,0,1,0,0,1,1,11,8,1,1,1,,0
123,59.166.0.7,8650,149.171.126.9,80,tcp,FIN,0.193413,1052,824,31,29,2,2,http,38094.64453,30690.80078,8,10,255,255,1718557605,3902212977,132,82,1,83,1826.8465399999998,46.687,1421927446,1421927446,27.58,21.394000000000002,0.001031,0.000863,0.000168,0,0,1,0,0,1,1,7,4,1,1,1,,0
124,59.166.0.2,33239,149.171.126.8,80,tcp,FIN,7.203038,1580,10168,31,29,3,5,http,1609.320923,10666.61035,12,18,255,255,2355624827,2356697721,132,565,0,0,38257.28136,30423.19665,1421927440,1421927447,654.787284,423.675634,0.0007,0.000545,0.000155,0,0,0,0,0,2,1,12,17,2,1,4,,0
125,59.166.0.1,28468,149.171.126.3,80,tcp,FIN,25.75333,1684,10168,31,29,3,5,http,485.840088,2983.381104,14,18,255,255,1990945072,4137411942,120,565,0,0,191771.4644,168281.1234,1421927421,1421927447,1980.9979999999998,1514.8684119999998,0.000697,0.000558,0.000139,0,0,0,0,0,1,1,11,9,1,1,1,,0
126,59.166.0.4,45240,149.171.126.5,80,tcp,FIN,19.429695000000002,17850,1087890,31,29,2,370,http,7327.752441,447328.4688,334,746,255,255,1175983616,1177093531,53,1458,0,0,27638.1213,18721.1489,1421927427,1421927447,58.34630799999999,26.079414,0.000687,0.0005269999999999999,0.00016,0,0,0,0,0,1,2,14,8,1,1,1,,0
127,59.166.0.9,42405,149.171.126.1,80,tcp,FIN,25.551237,1580,10168,31,29,3,5,http,453.676666,3006.977783,12,18,255,255,2348847996,204616928,132,565,0,0,203277.9285,163512.37,1421927422,1421927447,2322.803636,1502.98039,0.0007030000000000001,0.000563,0.00014,0,0,0,0,0,2,1,11,10,2,1,1,,0
128,59.166.0.9,32265,149.171.126.5,80,tcp,FIN,23.473442000000002,1580,10168,31,29,3,5,http,493.83468600000003,3273.145752,12,18,255,255,3188848490,3194078528,132,565,0,0,189309.9411,152858.6448,1421927423,1421927447,2133.910909,1380.760816,0.000643,0.000503,0.00014,0,0,0,0,0,2,2,14,10,2,1,5,,0
129,59.166.0.7,53147,149.171.126.4,80,tcp,FIN,21.573469,1580,10168,31,29,3,5,http,537.32666,3561.4113770000004,12,18,255,255,2181365020,37001765,132,565,0,0,171829.6573,140554.9489,1421927425,1421927447,1961.185455,1268.995971,0.000695,0.000533,0.000162,0,0,0,0,0,1,2,8,3,1,1,1,,0
130,59.166.0.2,27499,149.171.126.4,80,tcp,FIN,0.259596,1052,824,31,29,2,2,http,28382.56445,22866.30078,8,10,255,255,2316461396,320171714,132,82,1,83,2221.32895,54.515492,1421927447,1421927447,37.02943,28.780334000000003,0.000734,0.0005650000000000001,0.000169,0,0,1,0,0,2,2,8,17,2,1,1,,0
131,59.166.0.4,13426,149.171.126.9,80,tcp,FIN,15.712254999999999,1580,10168,31,29,3,5,http,737.768066,4889.940918,12,18,255,255,1608494477,1609595545,132,565,0,0,113448.2272,91457.57036,1421927431,1421927447,1428.350682,924.2183640000001,0.000675,0.000538,0.00013700000000000002,0,0,0,0,0,2,2,7,4,2,1,1,,0
132,59.166.0.4,36613,149.171.126.4,80,tcp,FIN,0.471339,1052,824,31,29,2,2,http,15632.06152,12593.9082,8,10,255,255,4103945439,4281403990,132,82,1,83,3978.5098380000004,97.609453,1421927447,1421927447,67.280286,52.300332,0.000776,0.0006320000000000001,0.000144,0,0,1,0,0,2,1,4,4,2,1,2,,0
133,59.166.0.7,17249,149.171.126.2,80,tcp,FIN,30.451503999999996,1684,10168,31,29,3,4,http,410.88284300000004,2523.09375,14,18,255,255,1558428858,3704859869,120,565,0,0,229696.7436,201030.6323,1421927417,1421927447,2342.3933850000003,1791.230574,0.0007379999999999999,0.000573,0.000165,0,0,0,0,0,3,1,4,4,1,1,1,,0
134,59.166.0.0,36012,149.171.126.9,80,tcp,FIN,7.873177,1580,10168,31,29,3,5,http,1472.34082,9758.703125,12,18,255,255,3963107902,3959998758,132,565,0,0,47548.62555,38328.367119999995,1421927439,1421927447,715.7048179999999,463.09511799999996,0.0007099999999999999,0.000552,0.00015800000000000002,0,0,0,0,0,1,2,7,3,1,1,2,,0
135,175.45.176.0,21990,149.171.126.13,80,tcp,FIN,2.7249950000000003,2952,44474,62,252,8,17,http,8273.042969,127131.25,22,38,255,255,3173766787,3898739370,134,1170,2,811,15282.405830000002,11994.68835,1421927444,1421927447,129.761664,72.96108199999999,0.054766999999999996,0.005354,0.049413,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
136,59.166.0.1,58783,149.171.126.6,80,tcp,FIN,0.821008,1052,824,31,29,2,2,http,8974.333984,7230.13623,8,10,255,255,2200654785,181143836,132,82,1,83,7069.199513,175.126359,1421927447,1421927448,117.23743300000001,91.160219,0.000721,0.0005610000000000001,0.00016,0,0,1,0,0,1,1,5,11,1,1,1,,0
137,59.166.0.2,65180,149.171.126.5,80,tcp,FIN,2.81793,1580,10168,31,29,3,5,http,4113.657715,27265.4043,12,18,255,255,3148139650,3230193256,132,565,1,3924,15238.639509999999,11265.17544,1421927445,1421927448,256.141273,165.731585,0.001656,0.000489,0.001167,0,0,1,0,0,1,3,7,3,1,1,2,,0
138,59.166.0.7,54572,149.171.126.5,80,tcp,FIN,2.6621479999999997,1684,10168,31,29,3,5,http,4699.963867,28860.9043,14,18,255,255,98558726,1424343346,120,565,0,0,12388.14546,10820.2758,1421927445,1421927448,204.746226,156.569353,0.000591,0.000462,0.000129,0,0,0,0,0,3,3,7,10,2,1,2,,0
139,59.166.0.7,37409,149.171.126.5,80,tcp,FIN,5.660308000000001,1684,10168,31,29,3,5,http,2210.480469,13573.82031,14,18,255,255,1826043849,3972590810,120,565,1,3924,26770.61033,23161.23354,1421927443,1421927448,435.37824000000006,332.923824,0.000784,0.000598,0.00018600000000000002,0,0,1,0,0,3,3,7,10,2,1,2,,0
140,59.166.0.3,7906,149.171.126.1,80,tcp,FIN,2.185874,1684,10168,31,29,3,5,http,5724.026367,35149.32813,14,18,255,255,1658558682,1827781290,120,565,0,0,12293.174159999999,10768.15745,1421927446,1421927448,168.11262,128.546353,0.000772,0.000582,0.00018999999999999998,0,0,0,0,0,1,1,6,10,1,1,1,,0
141,59.166.0.6,48584,149.171.126.3,80,tcp,FIN,34.27533,1684,10168,31,29,3,5,http,365.04391499999997,2241.612305,14,18,255,255,4111305491,4112396903,120,565,0,0,255401.3913,224183.6256,1421927414,1421927448,2636.5354620000003,2016.1617649999998,0.000708,0.0005679999999999999,0.00014,0,0,0,0,0,1,1,7,3,1,1,1,,0
142,59.166.0.2,1216,149.171.126.3,80,tcp,FIN,14.172994000000001,1580,10168,31,29,3,5,http,817.893555,5421.01416,12,18,255,255,781010590,2931672041,132,565,0,0,96794.24746,78254.84116,1421927434,1421927448,1288.3520449999999,833.6742019999999,0.00067,0.000528,0.00014199999999999998,0,0,0,0,0,2,1,11,6,2,1,3,,0
143,59.166.0.9,29030,149.171.126.9,80,tcp,FIN,9.780945,1684,10168,31,29,3,5,http,1279.222046,7855.273926000001,14,18,255,255,3303107361,1154571274,120,565,0,0,51718.93693,46049.23504,1421927438,1421927448,752.3170769999999,575.3197650000001,0.000646,0.000504,0.00014199999999999998,0,0,0,0,0,1,1,8,3,1,1,1,,0
144,59.166.0.2,52114,149.171.126.2,80,tcp,FIN,13.620220000000002,1684,10168,31,29,3,5,http,918.634216,5641.024902,14,18,255,255,1141010731,1142057605,120,565,0,0,94940.28577,83034.4996,1421927434,1421927448,1047.679885,801.159353,0.000664,0.0005059999999999999,0.00015800000000000002,0,0,0,0,0,2,1,12,6,2,1,1,,0
145,59.166.0.4,57291,149.171.126.4,80,tcp,FIN,15.392247,1684,10168,31,29,3,5,http,812.87677,4991.604004,14,18,255,255,1011037,2151650880,120,565,0,0,98611.28802,86334.92034,1421927432,1421927448,1183.988115,905.394706,0.000672,0.000532,0.00014,0,0,0,0,0,3,2,4,7,3,1,1,,0
146,59.166.0.6,56745,149.171.126.5,80,tcp,FIN,20.923395000000003,1684,10168,31,29,3,5,http,597.990906,3672.061768,14,18,255,255,995977938,3142405446,120,565,0,0,145319.3768,127202.0087,1421927427,1421927448,1609.459769,1230.755529,0.000687,0.000546,0.00014099999999999998,0,0,0,0,0,1,3,9,5,1,1,1,,0
147,59.166.0.0,1179,149.171.126.4,80,tcp,FIN,0.060457000000000004,1052,824,31,29,2,2,http,121871.75,98185.49219,8,10,255,255,3160655504,3176544649,132,82,1,83,506.39807699999994,12.259781,1421927448,1421927448,8.585571,6.653222,0.000814,0.0005690000000000001,0.000245,0,0,1,0,0,2,2,4,11,1,1,1,,0
148,59.166.0.4,18267,149.171.126.5,80,tcp,FIN,3.764111,1684,10168,31,29,3,5,http,3324.025146,20411.72461,14,18,255,255,2843951154,877610943,120,565,0,0,16972.04222,14856.08795,1421927445,1421927448,289.50930800000003,221.39164700000003,0.000586,0.000449,0.00013700000000000002,0,0,0,0,0,3,3,9,7,3,1,1,,0
149,59.166.0.4,61278,149.171.126.0,80,tcp,FIN,24.681704,1580,10168,31,29,3,5,http,469.65963700000003,3112.913086,12,18,255,255,803462378,804538375,132,565,0,0,195031.0354,157696.6781,1421927423,1421927448,2243.757955,1451.8326539999998,0.0006940000000000001,0.000543,0.000151,0,0,0,0,0,3,2,3,7,3,1,1,,0
150,59.166.0.1,49589,149.171.126.5,80,tcp,FIN,0.12324700000000001,1052,824,31,29,2,2,http,59782.390629999994,48163.44531,8,10,255,255,2620655535,601576984,132,82,1,83,1032.868325,25.315376999999998,1421927448,1421927448,17.551285,13.639000000000001,0.000596,0.00047000000000000004,0.000126,0,0,1,0,0,1,3,9,7,1,1,1,,0
151,59.166.0.0,45892,149.171.126.0,80,tcp,FIN,21.601025,1580,10168,31,29,3,5,http,536.6412349999999,3556.868408,12,18,255,255,3505559839,1357084071,132,565,0,0,156819.9635,124989.83300000001,1421927427,1421927449,1963.699091,1270.615662,0.0006940000000000001,0.000551,0.000143,0,0,0,0,0,2,2,4,5,1,1,2,,0
152,59.166.0.3,13479,149.171.126.1,80,tcp,FIN,4.740254,1684,10168,31,29,3,5,http,2639.520996,16208.41406,14,18,255,255,638561909,2947994122,120,565,0,0,29189.298260000003,25536.45205,1421927444,1421927449,364.607615,278.80964700000004,0.0006309999999999999,0.000489,0.00014199999999999998,0,0,0,0,0,2,1,4,7,2,1,2,,0
153,59.166.0.3,28334,149.171.126.2,80,tcp,FIN,0.020127000000000003,1052,824,31,29,2,2,http,366075.4063,294927.2188,8,10,255,255,3456460961,1329376466,132,82,1,83,182.212551,4.051051999999999,1421927449,1421927449,2.689286,2.182,0.000615,0.000482,0.000133,0,0,1,0,0,2,1,16,7,2,1,2,,0
