srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.9,10279,149.171.126.5,12850,tcp,FIN,0.63199,9400,12298,31,29,26,31,ssh,117875.2813,154318.8906,106,114,255,255,349278572,349605729,89,108,0,0,327.852645,0,1421927601,1421927602,6.015628,5.587398,0.000761,0.000604,0.000157,0,0,0,0,0,2,1,1,1,1,1,1,,0
59.166.0.3,55137,149.171.126.4,13619,udp,CON,0.001069,146,178,31,29,0,0,dns,546304.9375,666043.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421927602,1421927602,0.011,0.009,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,,0
59.166.0.4,15846,149.171.126.0,13619,udp,CON,0.001032,130,162,31,29,0,0,dns,503876,627907,2,2,0,0,0,0,65,81,0,0,0,0,1421927602,1421927602,0.011,0.002,0,0,0,0,0,0,0,0,4,3,2,2,1,1,2,,0
59.166.0.4,63482,149.171.126.0,2.11E+11,tcp,FIN,0.023175,424,8824,31,29,1,4,ftp-data,128069.0469,2792319.5,8,12,255,255,2858862302,2861604011,53,735,0,0,234.170004,183.129931,1421927602,1421927602,3.225571,2.064182,0.000589,0.000464,0.000125,0,0,0,0,0,1,1,2,2,1,1,2,,0
59.166.0.4,19781,149.171.126.6,3224627,tcp,FIN,1.727829,7816,15092,31,29,30,32,-,35892.44141,69326.30469,122,126,255,255,3982149458,4062369917,64,120,0,0,893.058517,879.983058,1421927600,1421927602,14.276595,13.818168,0.000712,0.000554,0.000158,0,0,0,0,0,9,4,3,5,1,1,1,,0
59.166.0.0,38847,149.171.126.8,3223857,udp,CON,0.004515,568,312,31,29,0,0,-,754817.25,414617.9375,4,4,0,0,0,0,142,78,0,0,1.704365,1.406671,1421927602,1421927602,1.212667,1.002667,0,0,0,0,0,0,0,0,3,6,3,3,1,1,3,,0
59.166.0.3,20810,149.171.126.6,12853,tcp,FIN,0.492774,37268,3276,31,29,18,8,smtp,593407.9375,51869.61719,52,40,255,255,2974665493,2975788278,717,82,0,0,898.589632,30.141717,1421927602,1421927602,9.654883,12.619154,0.000765,0.000622,0.000143,0,0,0,0,0,2,3,3,3,1,1,1,,0
59.166.0.5,16963,149.171.126.3,892418352,tcp,FIN,0.046008,1470,1728,31,29,5,4,-,244131.4688,279081.9063,22,14,255,255,2918856131,2919103147,67,123,0,0,286.374163,11.2617,1421927602,1421927602,2.190857,3.484692,0.000732,0.000569,0.000163,0,0,0,0,0,5,4,2,3,1,1,1,,0
59.166.0.3,63188,149.171.126.2,13619,udp,CON,0.001135,146,178,31,29,0,0,dns,514537.4375,627312.75,2,2,0,0,0,0,73,89,0,0,0,0,1421927602,1421927602,0.011,0.008,0,0,0,0,0,0,0,0,3,3,2,3,1,1,1,,0
59.166.0.5,20710,149.171.126.4,2.20E+11,tcp,FIN,0.016682,2974,30506,31,29,7,18,-,1396954.75,14336889,48,50,255,255,3038856055,889618895,62,610,0,0,18.97134,17.27013,1421927602,1421927602,0.347468,0.327163,0.000799,0.00064,0.000159,0,0,0,0,0,5,2,1,3,1,1,1,,0
59.166.0.5,60092,149.171.126.2,825766196,tcp,FIN,0.028093,4014,59460,31,29,7,28,-,1126259.125,16690563,68,70,255,255,889278586,3049228808,59,849,0,0,21.903491,21.454667,1421927602,1421927602,0.414582,0.399971,0.000629,0.000491,0.000138,0,0,0,0,0,5,5,2,3,1,1,1,,0
59.166.0.6,45151,149.171.126.5,3224627,tcp,FIN,2.179934,7814,16912,31,29,30,32,-,28441.22852,61572.50391,122,126,255,255,1416762886,3567970848,64,134,0,0,1077.47397,1062.13644,1421927599,1421927602,18.013075,17.435127,0.00069,0.000539,0.000151,0,0,0,0,0,7,9,4,2,2,2,2,,0
59.166.0.2,61018,149.171.126.1,892418352,tcp,FIN,0.004595,1470,1728,31,29,5,4,-,2444396.25,2794341.75,22,14,255,255,1069274959,1069543179,67,123,0,0,13.612621,0.39221,1421927602,1421927602,0.21881,0.298923,0.000686,0.000557,0.000129,0,0,0,0,0,5,15,1,1,1,1,1,,0
59.166.0.6,45151,149.171.126.5,3224627,tcp,FIN,2.179934,7814,16912,31,29,30,32,-,28441.22852,61572.50391,122,126,255,255,1416762886,3567970848,64,134,0,0,1077.47397,1062.13644,1421927599,1421927602,18.013075,17.435127,0.00069,0.000539,0.000151,0,0,0,0,0,7,9,4,2,2,2,2,,0
59.166.0.9,31076,149.171.126.6,2.29E+11,tcp,FIN,0.002898,320,1862,31,29,1,2,ftp-data,737060.0625,4499655,6,8,255,255,3278861270,3282789903,53,233,0,0,28.91606,0.563116,1421927602,1421927602,0.516,0.344286,0.000614,0.000482,0.000132,0,0,0,0,0,3,3,3,3,1,1,1,,0
59.166.0.9,62397,149.171.126.0,13619,udp,CON,0.001059,146,178,31,29,0,0,dns,551463.625,672332.375,2,2,0,0,0,0,73,89,0,0,0,0,1421927602,1421927602,0.011,0.009,0,0,0,0,0,0,0,0,4,2,4,3,2,1,1,,0
59.166.0.0,13733,149.171.126.8,2.11E+11,tcp,FIN,0.005333,4528,2456,31,29,7,7,-,6415901,3480217.5,18,18,255,255,589279296,592398828,252,136,0,0,14.590163,0.358549,1421927602,1421927602,0.295176,0.282176,0.000667,0.000532,0.000135,0,0,0,0,0,3,6,3,3,1,1,3,,0
59.166.0.4,63649,149.171.126.0,12849,tcp,FIN,0.482688,2934,3742,31,29,11,15,ftp,47699.54688,60875.76172,52,54,255,255,709279301,710300064,56,69,0,0,1057.857863,40.22184,1421927602,1421927602,9.457667,9.098547,0.000615,0.000461,0.000154,0,0,0,1,1,1,1,4,5,1,1,3,,0
59.166.0.4,8167,149.171.126.5,14384,tcp,FIN,1.042977,1580,10168,31,29,3,5,http,11114.33887,73666.05469,12,18,255,255,409278759,2555700623,132,565,1,3924,9537.829133,7681.506317,1421927601,1421927602,94.783545,61.317646,0.000759,0.000573,0.000186,0,0,1,0,0,1,1,4,5,1,1,1,,0
59.166.0.3,13230,149.171.126.3,892418352,tcp,FIN,0.054036,1470,1728,31,29,5,4,-,207861.4375,237619.375,22,14,255,255,2794661636,649605093,67,123,0,0,340.494895,13.380889,1421927602,1421927602,2.573143,4.100615,0.000754,0.000599,0.000155,0,0,0,0,0,6,4,2,3,1,1,1,,0
59.166.0.0,12652,149.171.126.8,2.11E+11,udp,CON,0.001688,528,304,31,29,0,0,-,1876777.25,1080568.75,4,4,0,0,0,0,132,76,0,0,0.618483,0.284027,1421927602,1421927602,0.441333,0.206333,0,0,0,0,0,0,0,0,3,6,3,3,1,1,3,,0
59.166.0.4,18636,149.171.126.0,2.16E+11,tcp,FIN,0.002719,320,1826,31,29,1,2,ftp-data,785582.9375,4701728.5,6,8,255,255,2858861471,713049898,53,228,0,0,26.654271,0.495064,1421927602,1421927602,0.4794,0.320714,0.000595,0.00047,0.000125,0,0,0,0,0,2,2,4,5,1,1,3,,0
59.166.0.4,20311,149.171.126.0,2.16E+11,tcp,FIN,0.222389,8928,320,31,29,4,1,ftp-data,298252.1563,9604.791992,14,6,255,255,709282350,798087111,638,53,0,0,1584.248316,67.827922,1421927602,1421927602,17.106846,44.342398,0.000668,0.000534,0.000134,0,0,0,0,0,2,2,4,5,1,1,3,,0
59.166.0.9,28409,149.171.126.5,13619,udp,CON,0.001067,130,162,31,29,0,0,dns,487347.7188,607310.25,2,2,0,0,0,0,65,81,0,0,0,0,1421927602,1421927602,0.01,0.008,0,0,0,0,0,0,0,0,4,2,4,3,2,1,1,,0
175.45.176.1,21975,149.171.126.10,12853,tcp,FIN,0.985601,21158,1940,62,252,13,8,smtp,166371.5781,15032.45215,32,22,255,255,2364826624,3857631017,661,88,0,0,2494.071654,77.524711,1421927601,1421927602,31.745549,44.597383,0.096409,0.049046,0.047363,0,1,0,0,0,1,2,1,2,1,1,1,Exploits,1
175.45.176.1,21975,149.171.126.10,12853,tcp,FIN,0.985601,21158,1940,62,252,13,8,smtp,166371.5781,15032.45215,32,22,255,255,2364826624,3857631017,661,88,0,0,2494.071654,77.524711,1421927601,1421927602,31.745549,44.597383,0.096409,0.049046,0.047363,0,1,0,0,0,1,2,1,2,1,1,1,Exploits,1
175.45.176.1,50681,149.171.126.11,14384,tcp,FIN,0.212959,906,3196,62,252,2,2,http,30653.78711,105071.8672,10,8,255,255,4040754380,2283253624,91,400,1,1182,1134.125877,30.854123,1421927602,1421927602,23.546556,22.491143,0.065402,0.055514,0.009888,0,1,1,0,0,3,1,1,2,1,1,1,DoS,1
59.166.0.9,55634,149.171.126.7,14384,tcp,FIN,1.005897,1580,10168,31,29,3,5,http,11524.04199,76381.57813,12,18,255,255,3154665326,1010364608,132,565,1,3924,9530.334275,7675.888334,1421927602,1421927603,91.410639,59.13994,0.000661,0.000513,0.000148,0,0,1,0,0,1,1,5,5,1,1,1,,0
59.166.0.3,13959,149.171.126.3,12850,tcp,FIN,0.006387,3728,5474,31,29,7,7,ssh,4524190,6570847,32,24,255,255,1729276323,3879171292,117,228,0,0,12.982067,0.365691,1421927603,1421927603,0.206032,0.245304,0.00077,0.000606,0.000164,0,0,0,0,0,1,1,2,5,1,1,1,,0
59.166.0.4,42123,149.171.126.7,2.24E+11,tcp,FIN,0.028846,4014,59460,31,29,7,28,-,1096859.25,16254871,68,70,255,255,1429279303,1439220265,59,849,0,0,0,22.169544,1421927603,1421927603,0.425493,0.410101,0.000698,0.000545,0.000153,0,0,0,0,0,9,1,5,6,1,1,2,,0
59.166.0.4,32899,149.171.126.8,2.28E+11,udp,CON,0.267146,536,304,31,29,0,0,-,12038.36133,6827.727539,4,4,0,0,0,0,134,76,0,0,51.813957,119.742172,1421927603,1421927603,36.647,84.68,0,0,0,0,0,0,0,0,9,6,3,6,1,1,3,,0
59.166.0.5,42063,149.171.126.1,13619,udp,CON,0.000974,130,162,31,29,0,0,dns,533880.875,665297.75,2,2,0,0,0,0,65,81,0,0,0,0,1421927603,1421927603,0.011,0.001,0,0,0,0,0,0,0,0,4,1,6,1,1,1,1,,0
59.166.0.9,11635,149.171.126.5,2.24E+11,udp,CON,0.03616,528,304,31,29,0,0,-,87610.61719,50442.47656,4,4,0,0,0,0,132,76,0,0,9.426676,10.854796,1421927603,1421927603,6.675667,7.685,0,0,0,0,0,0,0,0,8,9,1,5,1,1,1,,0
59.166.0.9,32739,149.171.126.6,2.29E+11,tcp,FIN,0.223416,8928,320,31,29,4,1,ftp-data,296881.1563,9560.640625,14,6,255,255,1129282172,1363312758,638,53,0,0,1572.508889,67.21832,1421927603,1421927603,17.185846,44.549398,0.00068,0.000536,0.000144,0,0,0,0,0,3,3,4,5,1,1,3,,0
59.166.0.9,51565,149.171.126.6,12849,tcp,FIN,0.799655,2934,3740,31,29,11,15,ftp,28792.41602,36725.83594,52,54,255,255,1129279330,3279906875,56,69,0,0,1422.973299,54.370809,1421927602,1421927603,15.672922,15.077528,0.000735,0.000541,0.000194,0,0,0,1,1,1,1,4,5,1,1,3,,0
59.166.0.3,53623,149.171.126.1,2.29E+11,udp,CON,0.001776,536,304,31,29,0,0,-,1810810.75,1027027,4,4,0,0,0,0,134,76,0,0,0.631684,0.314436,1421927603,1421927603,0.452667,0.228333,0,0,0,0,0,0,0,0,6,15,6,5,1,1,4,,0
59.166.0.7,12784,149.171.126.7,13619,udp,CON,0.001045,146,178,31,29,0,0,dns,558851.625,681339.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421927603,1421927603,0.01,0.002,0,0,0,0,0,0,0,0,3,4,5,4,2,1,2,,0
59.166.0.3,51658,149.171.126.1,14384,tcp,FIN,1.005091,1580,10168,31,29,3,5,http,11533.28418,76442.83594,12,18,255,255,3098865506,3095714580,132,565,1,0,9527.447538,7675.726526,1421927602,1421927603,91.336179,59.090297,0.000748,0.000551,0.000197,0,0,1,0,0,2,1,6,5,1,1,4,,0
59.166.0.9,53392,149.171.126.6,909457207,tcp,FIN,0.22343,424,8824,31,29,1,4,ftp-data,13283.80273,289629.875,8,12,255,255,3278862135,3307100378,53,735,0,0,2168.998138,1725.071951,1421927602,1421927603,31.869715,20.263181,0.000665,0.000531,0.000134,0,0,0,0,0,3,3,4,5,1,1,3,,0
59.166.0.4,48686,149.171.126.1,858994744,tcp,FIN,0.015952,2974,30506,31,29,7,18,-,1460882.625,14992979,48,50,255,255,3574662621,1429618379,62,610,0,0,19.645629,18.616039,1421927603,1421927603,0.332191,0.312184,0.000801,0.000644,0.000157,0,0,0,0,0,9,15,6,6,1,1,1,,0
59.166.0.6,1981,149.171.126.2,2.28E+11,tcp,FIN,0.015935,2974,30506,31,29,7,18,-,1462441.125,15008974,48,50,255,255,3518855966,1369600708,62,610,0,0,18.310301,17.748458,1421927603,1421927603,0.331745,0.312796,0.000761,0.000598,0.000163,0,0,0,0,0,7,5,1,2,1,1,1,,0
59.166.0.4,48073,149.171.126.7,12850,tcp,FIN,0.006453,3728,5474,31,29,7,7,ssh,4477917,6503641.5,32,24,255,255,3458857843,3459134837,117,228,0,0,13.125361,0.35846,1421927603,1421927603,0.208161,0.25087,0.000677,0.000536,0.000141,0,0,0,0,0,2,2,5,6,1,1,2,,0
59.166.0.6,3591,149.171.126.3,2.24E+11,tcp,FIN,0.031944,4014,59460,31,29,7,28,-,990483.375,14678438,68,70,255,255,1369278420,1379199089,59,849,0,0,0,25.518281,1421927603,1421927603,0.471746,0.455333,0.000666,0.000522,0.000144,0,0,0,0,0,7,4,2,2,1,1,1,,0
59.166.0.7,36237,149.171.126.7,2.16E+11,tcp,FIN,0.093393,320,1826,31,29,1,2,ftp-data,22871.09375,136883.9219,6,8,255,255,1549286480,1682477579,53,228,0,0,1305.943776,32.150609,1421927603,1421927603,18.6096,13.260571,0.000685,0.000565,0.00012,0,0,0,0,0,3,6,5,4,1,1,2,,0
59.166.0.7,13022,149.171.126.6,13619,udp,CON,0.001041,130,162,31,29,0,0,dns,499519.6875,622478.375,2,2,0,0,0,0,65,81,0,0,0,0,1421927603,1421927603,0.01,0.008,0,0,0,0,0,0,0,0,3,3,4,4,2,1,1,,0
59.166.0.4,47220,149.171.126.8,2.29E+11,tcp,FIN,0.395309,4264,3080,31,29,7,7,-,83215.91406,60266.77734,28,30,255,255,1249279771,3635308651,152,103,0,0,779.747817,19.450803,1421927603,1421927603,14.629445,13.609138,0.000774,0.00064,0.000134,0,0,0,0,0,9,6,3,6,1,1,3,,0
59.166.0.3,30461,149.171.126.1,3223857,udp,CON,0.004766,568,320,31,29,0,0,-,715065.0625,402853.5625,4,4,0,0,0,0,142,80,0,0,1.726993,1.538431,1421927603,1421927603,1.228667,1.093333,0,0,0,0,0,0,0,0,6,15,6,5,1,1,4,,0
59.166.0.3,33233,149.171.126.1,2.28E+11,tcp,FIN,0.425879,4264,3080,31,29,7,7,-,77242.59375,55940.77344,28,30,255,255,3334667366,3342118708,152,103,0,0,815.33902,20.023246,1421927603,1421927603,15.761148,14.666931,0.000681,0.00053,0.000151,0,0,0,0,0,6,15,6,5,1,1,4,,0
59.166.0.4,31446,149.171.126.8,3223857,udp,CON,0.373369,568,320,31,29,0,0,-,9127.699219,5142.365723,4,4,0,0,0,0,142,80,0,0,168.750328,168.765875,1421927603,1421927603,119.334,119.341,0,0,0,0,0,0,0,0,9,6,3,6,1,1,3,,0
59.166.0.7,34064,149.171.126.9,12853,tcp,FIN,0.022583,37372,3380,31,29,18,8,smtp,12984634,1169020.875,52,42,255,255,1669280528,3819863145,719,80,0,0,23.517882,0.941734,1421927603,1421927603,0.43602,0.539049,0.000615,0.000479,0.000136,0,0,0,0,0,2,1,1,4,1,1,1,,0
59.166.0.5,15575,149.171.126.2,13619,udp,CON,0.001002,130,162,31,29,0,0,dns,518962.0938,646706.625,2,2,0,0,0,0,65,81,0,0,0,0,1421927604,1421927604,0.011,0.006,0,0,0,0,0,0,0,0,4,3,2,7,2,1,1,,0
59.166.0.5,62125,149.171.126.0,13619,udp,CON,0.00107,146,178,31,29,0,0,dns,545794.375,665420.5625,2,2,0,0,0,0,73,89,0,0,0,0,1421927604,1421927604,0.011,0.009,0,0,0,0,0,0,0,0,4,2,1,7,2,1,1,,0
59.166.0.6,19179,149.171.126.3,892418352,tcp,FIN,0.004571,1470,1728,31,29,5,4,-,2457230.25,2809013.25,22,14,255,255,1909275981,1909572680,67,123,0,0,13.369732,0.386713,1421927604,1421927604,0.217667,0.296692,0.00074,0.000579,0.000161,0,0,0,0,0,7,4,1,2,2,1,1,,0
59.166.0.6,59798,149.171.126.6,892418352,tcp,FIN,0.187948,1470,1728,31,29,5,4,-,59761.21094,68316.76563,22,14,255,255,2029275369,2029590542,67,123,0,0,583.314066,18.655352,1421927604,1421927604,8.949905,14.397154,0.000796,0.000629,0.000167,0,0,0,0,0,7,4,2,2,2,1,1,,0
59.166.0.5,37839,149.171.126.1,2.24E+11,tcp,FIN,0.015907,2974,30506,31,29,7,18,-,1465015.375,15035393,48,50,255,255,1849275134,3994950975,62,610,0,0,18.902492,18.684886,1421927604,1421927604,0.331574,0.312878,0.000713,0.000565,0.000148,0,0,0,0,0,5,15,2,7,1,1,1,,0
59.166.0.7,2014,149.171.126.2,892418352,tcp,FIN,0.097952,1470,1728,31,29,5,4,-,114668.4063,131084.6094,22,14,255,255,4114661994,1969587521,67,123,0,0,418.046244,15.282175,1421927604,1421927604,4.664381,7.474923,0.00078,0.000618,0.000162,0,0,0,0,0,1,5,2,3,1,1,1,,0
59.166.0.9,10160,149.171.126.5,3223857,udp,CON,0.22911,568,312,31,29,0,0,-,14874.95117,8170.747559,4,4,0,0,0,0,142,78,0,0,100.889289,50.807508,1421927603,1421927604,71.35,35.933332,0,0,0,0,0,0,0,0,8,9,5,2,1,1,2,,0
59.166.0.4,56514,149.171.126.7,12850,tcp,FIN,0.006253,3728,5474,31,29,7,7,ssh,4621142,6711658.5,32,24,255,255,61793239,2207462573,117,228,0,0,12.67185,0.354665,1421927604,1421927604,0.20171,0.242,0.000685,0.000547,0.000138,0,0,0,0,0,2,2,5,3,1,1,1,,0
59.166.0.5,44617,149.171.126.7,2.29E+11,tcp,FIN,0.157395,320,1862,31,29,1,2,ftp-data,13570.95117,82848.88281,6,8,255,255,3638861071,3832061245,53,233,0,0,2211.204049,54.545934,1421927603,1421927604,31.4128,22.406,0.000684,0.000552,0.000132,0,0,0,0,0,5,6,5,7,1,1,3,,0
59.166.0.7,29132,149.171.126.6,13619,udp,CON,0.001114,146,178,31,29,0,0,dns,524237,639138.25,2,2,0,0,0,0,73,89,0,0,0,0,1421927604,1421927604,0.006,0.002,0,0,0,0,0,0,0,0,3,3,2,3,1,1,1,,0
59.166.0.8,31664,149.171.126.4,3224627,tcp,FIN,0.033276,7814,16912,31,29,30,32,-,1863204.75,4033658,122,126,255,255,121796019,2272327418,64,134,0,0,17.306316,14.759434,1421927604,1421927604,0.272008,0.262328,0.000622,0.000482,0.00014,0,0,0,0,0,1,2,1,2,1,1,1,,0
59.166.0.9,40526,149.171.126.5,2.11E+11,tcp,FIN,0.404671,5048,3080,31,29,7,7,-,96236.19531,58872.51563,28,30,255,255,3754667177,3927333181,180,103,0,0,855.585835,21.93884,1421927604,1421927604,14.974889,13.935827,0.000636,0.000528,0.000108,0,0,0,0,0,8,9,5,2,1,1,2,,0
59.166.0.4,33133,149.171.126.1,2.20E+11,tcp,FIN,0.011171,2438,19266,31,29,7,13,-,1700116.375,13452690,38,40,255,255,181795608,206564243,64,482,0,0,0,16.690255,1421927604,1421927604,0.29227,0.272385,0.000691,0.000544,0.000147,0,0,0,0,0,9,15,2,3,1,1,1,,0
59.166.0.4,50791,149.171.126.5,2.11E+11,tcp,FIN,0.040733,5174,83812,31,29,7,39,-,1004983.688,16281836,90,92,255,255,181791938,182101364,57,911,0,0,23.691767,22.930883,1421927604,1421927604,0.453292,0.440582,0.000787,0.000629,0.000158,0,0,0,0,0,9,9,5,3,1,1,1,,0
59.166.0.5,26079,149.171.126.7,12853,tcp,FIN,0.165802,37268,3276,31,29,18,8,smtp,1763645.75,154159.7813,52,40,255,255,4238860024,4239874479,717,82,0,0,410.839836,14.218362,1421927604,1421927604,3.244118,4.238692,0.000613,0.000489,0.000124,0,0,0,0,0,1,1,5,7,1,1,3,,0
59.166.0.5,64257,149.171.126.5,2.11E+11,tcp,FIN,0.029884,4014,59460,31,29,7,28,-,1058760.625,15690269,68,70,255,255,1849278468,4008727765,59,849,0,0,23.334928,22.770539,1421927604,1421927604,0.44109,0.425667,0.00065,0.000508,0.000142,0,0,0,0,0,5,9,5,7,1,1,1,,0
59.166.0.7,17707,149.171.126.7,2.11E+11,tcp,FIN,0.272525,424,8824,31,29,1,4,ftp-data,10890.74316,237453.4375,8,12,255,255,3698868237,4049830637,53,735,0,0,2448.340081,1946.306844,1421927604,1421927604,38.884573,24.725182,0.000677,0.000544,0.000133,0,0,0,0,0,3,6,5,3,1,1,1,,0
59.166.0.8,51476,149.171.126.5,13619,udp,CON,0.000973,130,162,31,29,0,0,dns,534429.5625,665981.5,2,2,0,0,0,0,65,81,0,0,0,0,1421927604,1421927604,0.011,0.007,0,0,0,0,0,0,0,0,1,2,5,2,1,1,1,,0
59.166.0.5,9547,149.171.126.7,909457207,tcp,FIN,0.585387,424,8824,31,29,1,4,ftp-data,5070.150391,110545.6719,8,12,255,255,3638861842,1920643443,53,735,0,0,5170.466665,4113.037282,1421927604,1421927604,83.578998,53.170363,0.000683,0.000509,0.000174,0,0,0,0,0,5,6,5,7,1,1,3,,0
175.45.176.1,7503,149.171.126.10,942684208,tcp,FIN,0.200812,1882,268,254,252,2,1,http,67486.00781,8923.769531,10,6,255,255,3832245851,3972766524,188,45,1,0,1193.433144,43.545988,1421927604,1421927604,22.312444,32.1206,0.092089,0.039525,0.052564,0,1,1,0,0,3,1,2,1,1,1,1,DoS,1
175.45.176.2,36776,149.171.126.10,12853,tcp,FIN,0.960592,82366,2022,62,252,36,8,smtp,677174.125,16239.98535,78,28,255,255,2402836559,2280733273,1056,72,0,0,1058.051363,43.508812,1421927603,1421927604,12.475221,32.817371,0.085907,0.024602,0.061305,0,1,0,0,0,1,2,2,1,1,1,1,Exploits,1
175.45.176.1,27279,149.171.126.17,14384,tcp,FIN,0.401714,918,24702,62,252,2,10,http,16768.14844,471439.875,12,24,255,255,1126612792,1198742847,77,1029,1,11609,2328.67421,2114.843632,1421927605,1421927605,36.519455,16.455652,0.081524,0.020464,0.06106,0,1,1,0,0,3,1,1,1,1,1,1,Exploits,1
59.166.0.5,37934,149.171.126.7,2.29E+11,tcp,FIN,0.442097,8928,424,31,29,4,1,ftp-data,150030.4219,6713.458496,14,8,255,255,1489281806,2381152297,638,53,0,0,3857.247618,154.308031,1421927605,1421927605,34.007462,63.059145,0.000681,0.000547,0.000134,0,0,0,0,0,5,6,6,4,1,1,2,,0
59.166.0.9,14291,149.171.126.2,13619,udp,CON,0.00098,130,162,31,29,0,0,dns,530612.25,661224.5,2,2,0,0,0,0,65,81,0,0,0,0,1421927605,1421927605,0.011,0.007,0,0,0,0,0,0,0,0,4,3,2,4,1,1,1,,0
59.166.0.9,46345,149.171.126.1,2.28E+11,udp,CON,0.001672,536,304,31,29,0,0,-,1923444.875,1090909.125,4,4,0,0,0,0,134,76,0,0,0.608583,0.26824,1421927605,1421927605,0.435333,0.194667,0,0,0,0,0,0,0,0,8,15,5,4,1,1,3,,0
59.166.0.5,45813,149.171.126.7,12849,tcp,FIN,2.249642,2934,3740,31,29,11,15,ftp,10234.51758,13054.52246,52,54,255,255,3638860005,3647064314,56,69,0,0,3029.913873,84.912539,1421927603,1421927605,44.104137,42.436813,0.000615,0.000488,0.000127,0,0,0,1,1,1,2,6,4,1,1,2,,0
59.166.0.6,5588,149.171.126.7,13619,udp,CON,0.001057,130,162,31,29,0,0,dns,491958.375,613055.8125,2,2,0,0,0,0,65,81,0,0,0,0,1421927605,1421927605,0.011,0.009,0,0,0,0,0,0,0,0,1,4,6,2,1,1,1,,0
59.166.0.7,31958,149.171.126.6,12853,tcp,FIN,0.521706,37268,3172,31,29,18,8,smtp,560499.625,47367.67578,52,38,255,255,1799677,3445226,717,83,0,0,994.100084,34.336758,1421927604,1421927605,10.222333,14.086973,0.000619,0.000484,0.000135,0,0,0,0,0,2,3,3,3,1,1,1,,0
59.166.0.2,13771,149.171.126.1,3223857,udp,CON,0.004526,568,312,31,29,0,0,-,752982.75,413610.25,4,4,0,0,0,0,142,78,0,0,1.704837,1.425766,1421927605,1421927605,1.213,1.013667,0,0,0,0,0,0,0,0,5,15,5,2,1,1,2,,0
59.166.0.9,3321,149.171.126.1,2.24E+11,tcp,FIN,0.004927,3744,2456,31,29,7,7,-,5741425,3766998.25,18,18,255,255,241796999,245025851,208,136,0,0,13.296229,0.350458,1421927605,1421927605,0.270941,0.258529,0.00067,0.000525,0.000145,0,0,0,0,0,8,15,5,4,1,1,3,,0
59.166.0.3,16449,149.171.126.7,13619,udp,CON,0.001059,146,178,31,29,0,0,dns,551463.625,672332.375,2,2,0,0,0,0,73,89,0,0,0,0,1421927605,1421927605,0.011,0.009,0,0,0,0,0,0,0,0,3,4,6,3,2,1,1,,0
59.166.0.3,19438,149.171.126.5,12853,tcp,FIN,0.04777,37268,3380,31,29,18,8,smtp,6121331.5,552648.125,52,42,255,255,601801956,2748216907,717,80,0,0,90.321553,2.871392,1421927605,1421927605,0.929608,1.151659,0.000711,0.000548,0.000163,0,0,0,0,0,2,1,1,3,1,1,1,,0
59.166.0.7,37284,149.171.126.7,12849,tcp,FIN,1.747651,2934,3742,31,29,11,15,ftp,13174.25488,16813.42578,52,54,255,255,1549285183,3717288117,56,69,0,0,2379.313713,82.053813,1421927603,1421927605,34.261373,32.964094,0.000717,0.000549,0.000168,0,0,0,1,1,1,2,6,3,1,1,2,,0
59.166.0.1,47639,149.171.126.9,13619,udp,CON,0.001063,130,162,31,29,0,0,dns,489181.5938,609595.5,2,2,0,0,0,0,65,81,0,0,0,0,1421927605,1421927605,0.011,0.009,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,,0
59.166.0.9,33602,149.171.126.1,3223857,udp,CON,0.004706,568,320,31,29,0,0,-,724181.875,407989.8125,4,4,0,0,0,0,142,80,0,0,1.700358,1.486574,1421927605,1421927605,1.209333,1.059667,0,0,0,0,0,0,0,0,8,15,5,4,1,1,3,,0
59.166.0.6,49037,149.171.126.6,892418352,tcp,FIN,0.004515,1470,1728,31,29,5,4,-,2487707.5,2843853.75,22,14,255,255,2511373887,2511659622,67,123,0,0,13.14597,0.380438,1421927605,1421927605,0.215,0.292154,0.00074,0.000578,0.000162,0,0,0,0,0,7,4,3,2,1,1,1,,0
59.166.0.5,64335,149.171.126.2,2.16E+11,tcp,FIN,0.263472,320,1826,31,29,1,2,ftp-data,8107.123535,48521.28516,6,8,255,255,1789280762,2337966652,53,228,0,0,3710.312127,91.650453,1421927604,1421927605,52.6292,37.55557,0.000746,0.000579,0.000167,0,0,0,0,0,5,2,2,4,1,1,1,,0
59.166.0.5,38919,149.171.126.8,13619,udp,CON,0.001036,146,178,31,29,0,0,dns,563706.5625,687258.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421927605,1421927605,0.01,0.008,0,0,0,0,0,0,0,0,4,1,1,4,1,1,1,,0
